 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
826,102935.556,7130.288,5179.805,5024.032,1255.002,870.321,825.190,606.440
827,100410.673,8203.827,5423.840,5165.052,1219.536,939.517,780.414,601.458
828,95781.130,9752.893,5921.918,4940.590,1185.089,942.607,751.495,625.724
829,90475.477,10234.658,5726.414,4663.849,1134.729,912.370,702.111,616.589
830,81425.148,10610.129,6109.133,4287.618,987.773,915.697,611.291,651.508
831,80088.461,12573.129,6504.925,4332.786,995.186,950.843,677.989,659.738
832,76087.641,11923.284,6625.466,3984.429,920.452,957.318,617.479,666.159
833,78977.103,14558.159,7882.387,4126.903,958.219,919.607,574.571,701.119
834,79723.151,16447.090,8418.035,4160.140,942.626,1043.886,598.996,712.331
835,84748.659,11907.353,6603.760,4047.686,1162.747,1058.090,660.735,664.425
836,71675.472,14146.349,8798.097,3608.842,810.117,1002.000,560.891,724.286
837,45789.886,17180.917,9084.510,2464.593,470.302,984.041,395.449,729.876
838,33414.608,20098.678,10349.261,1782.234,360.703,1030.145,293.881,826.709
839,31718.917,20032.342,10535.857,1706.411,324.007,1109.400,245.016,838.957
840,41568.511,18238.828,10122.144,2076.138,429.742,1116.513,320.213,786.101
841,44087.303,16772.860,8755.236,2112.213,511.466,1044.686,287.959,730.096
842,43698.129,16564.693,7771.615,2132.262,628.996,943.424,268.383,720.817
843,56861.177,16299.568,7451.220,2522.503,857.463,920.940,360.735,667.012
844,46126.718,13983.783,7896.053,2221.623,719.298,913.369,325.029,669.430
845,53826.787,13716.432,7693.594,2605.843,726.630,883.456,328.443,723.714
846,50327.500,13887.571,7291.825,2238.304,601.935,904.778,319.090,709.238
847,44178.259,12204.655,6203.618,1850.037,445.844,905.779,257.537,656.476
848,39613.460,12590.153,6886.188,1706.340,415.901,976.984,267.786,702.037
849,49617.173,14814.374,8441.237,2301.689,564.982,1022.669,359.324,797.759
850,57627.964,13703.504,8462.395,2679.566,668.654,1010.479,446.229,800.740
