 ,Ctrl+ nuclei,Ctrl- nuclei,Ctrl+ membranes,Ctrl- membranes,Channel #2 in nuclei,Channel #2 in membranes,Channel #4 in nuclei,Channel #4 in membranes
286,36824.418,10972.793,4306.139,1656.038,4981.358,8417.628,1099.066,1863.129
287,45651.056,9906.949,4318.664,1974.682,6099.279,7645.741,1368.428,1801.782
288,41969.298,10437.740,4412.630,1862.277,5633.915,7602.474,1303.286,1762.702
289,37356.478,10263.573,4309.471,1773.623,5632.320,7187.937,1231.705,1699.075
290,46804.223,9918.062,3932.290,2317.682,7110.155,6772.560,1615.914,1537.698
291,40808.798,9891.521,4178.866,2034.060,5727.161,7011.704,1427.389,1579.241
292,42131.159,10351.757,4361.640,2025.791,6121.810,7604.688,1326.140,1654.438
293,42042.214,10415.481,4248.007,1973.107,5529.998,7425.624,1259.874,1669.560
294,48743.054,10048.140,4350.564,2202.705,6237.932,7661.480,1447.612,1619.919
295,39067.253,10213.265,4441.761,1743.619,5803.114,8056.206,1237.192,1687.546
296,41567.572,10207.972,4319.620,1949.121,6123.292,7723.569,1402.675,1723.075
297,38242.831,10776.043,4376.425,1776.997,5226.786,7953.905,1269.940,1749.474
298,49043.161,11035.689,4609.744,2398.482,6838.207,8870.757,1609.694,1767.145
299,43363.951,10760.002,4677.660,2080.380,5925.983,8441.560,1348.210,1754.997
300,37020.875,10908.077,4702.997,1729.137,5268.031,7880.637,1176.447,1650.340
301,44352.072,9177.838,4624.456,2146.041,6526.386,7369.806,1498.243,1563.797
302,30359.532,10051.961,4802.771,1438.829,3919.837,7742.785,990.355,1743.569
303,26041.046,10705.395,5302.640,1206.916,3147.163,8801.632,852.002,1994.900
304,47700.059,10808.031,5505.734,2179.847,6148.869,9673.810,1445.429,2050.325
305,41106.777,10566.874,5187.634,1895.328,5006.662,8140.388,1260.639,1851.649
306,32208.055,9098.312,4670.610,1575.243,3847.183,6736.919,985.014,1558.525
307,34605.223,10195.330,4451.421,1834.102,4539.688,6984.814,1063.062,1555.379
308,38711.924,11117.196,4537.891,1999.271,5572.511,7798.521,1230.366,1639.466
309,43039.494,12067.979,4646.720,2100.935,6312.196,8637.152,1275.077,1859.880
310,45432.732,12689.609,4956.055,2023.042,6755.853,9407.250,1293.597,1975.306
311,34706.951,13803.376,5475.494,1540.848,4585.033,10463.365,1043.213,2098.000
312,44663.320,14095.588,5348.744,1878.791,4738.395,11339.483,1302.533,2163.833
313,40940.792,14058.802,5316.627,1809.678,4892.430,11466.896,1183.237,2152.412
314,30447.254,13103.369,5359.955,1496.611,3886.717,11095.718,921.075,2040.738
315,25451.759,11100.755,5010.452,1320.242,3835.283,9390.489,752.272,1806.289
316,41271.250,10294.612,4748.388,1710.041,5592.791,8349.263,1134.050,1615.678
317,44855.706,10019.543,4660.319,1937.143,5470.737,8203.296,1210.151,1580.659
318,57477.753,10209.759,4668.779,2324.180,6642.403,8017.165,1525.261,1620.054
319,48099.337,9544.163,4692.647,1998.153,5575.595,7939.185,1270.234,1514.836
320,41952.777,9565.645,4680.838,1694.950,5165.050,8172.265,1157.977,1577.022
321,35083.519,9837.576,4730.122,1774.816,4311.990,8492.016,1130.591,1596.629
322,40874.414,9653.707,4648.273,2093.614,5200.597,8427.704,1349.079,1539.550
323,43789.884,9275.800,4706.206,2074.006,6123.681,7820.970,1339.622,1556.658
324,45571.187,9928.114,4885.312,2097.314,6468.913,8208.329,1441.769,1698.627
325,46658.039,10875.487,4861.644,2061.711,6213.574,8545.168,1451.836,1759.384
326,48481.207,10778.695,5050.495,2263.891,6963.968,8544.726,1645.114,1730.285
327,36182.032,10467.179,4968.323,1799.979,4896.305,8073.024,1125.881,1688.044
328,38539.272,11493.317,5186.364,1790.130,4727.323,8413.937,1107.157,1854.484
329,34320.959,14230.801,5535.616,1524.042,3616.054,10096.731,919.777,2069.970
330,51228.617,13725.723,5640.424,2513.378,6328.947,10783.593,1387.269,2093.662
331,44183.387,14795.578,5609.629,2120.149,5374.463,10917.576,1221.508,2116.693
332,44464.327,14467.000,5582.636,2037.217,5546.896,10037.414,1097.406,2004.683
333,48311.957,13885.701,5610.215,2246.862,6128.519,9967.471,1305.981,2040.469
334,47765.660,13838.732,5403.966,2294.669,6170.455,10218.208,1282.064,1911.050
335,49169.566,13839.417,5117.519,2266.221,6387.228,9970.144,1276.852,1914.539
336,53309.990,13566.569,5133.546,2560.712,7472.532,9843.878,1437.242,1873.830
337,32536.132,13389.607,5290.200,1532.476,4234.336,9551.630,887.774,1833.541
338,42988.763,12922.962,5363.511,1930.812,5136.724,9719.380,1124.878,1996.645
339,44163.431,12838.436,5618.383,2092.387,5448.465,9834.332,1294.481,2074.213
340,42847.907,12961.624,5554.185,2004.688,5218.263,9843.128,1197.707,2079.286
341,39171.662,12383.648,5340.779,1782.096,4682.916,9406.367,1049.174,1910.941
342,34592.145,11827.811,5493.728,1750.462,4322.755,8730.468,971.397,1754.589
343,39460.652,11463.759,5392.964,1844.183,4509.341,8411.736,1099.287,1708.665
344,31182.693,13745.139,5643.447,1449.088,3292.497,9574.831,844.598,1926.825
