,bin_center,tail,Phase,dnorm,normalized intensity,Distance_(microns),Gray_Value,Gray_Value_smooth
261,0.875,7,1,0.8748154903069089,0.5640725237119244,519.1958382352941,821.8103382352941,821.896188889481
262,0.875,8,2,0.8747742690586279,0.5333475178126111,636.4899759036144,777.1380843373495,777.1275391313353
263,0.875,9,1,0.874839285570248,0.6032765546438937,595.6445384615384,878.1736282051282,879.0194172999943
264,0.875,10,3,0.8749213176923456,0.3985195097684274,640.773725,580.9925000000001,580.6729675846657
265,0.875,11,3,0.8751852170662171,0.41635684991116095,517.8853088235294,607.044955882353,606.6633168162925
266,0.875,12,1,0.8750887926585815,0.6339343656685117,540.3830704225352,923.7033521126759,923.6901590603145
267,0.875,13,1,0.8748458639178569,0.5385579874765296,621.6370740740741,785.285074074074,784.7195862158447
268,0.875,14,2,0.8751677314503282,0.6059933114706735,571.3993733333333,882.5885600000001,882.9779367956364
269,0.875,15,2,0.8751583704387006,0.6123736983522668,605.0367974683544,892.7832405063292,892.2746414589188
270,0.925,1,1,0.9251175291767021,0.5231744285367845,603.5078243243242,762.4472702702702,762.3045811719359
271,0.925,2,2,0.9250179235572484,0.6716209750333126,570.3072571428571,979.2111857142856,978.6023898586991
272,0.925,3,2,0.9246951966588477,0.39570632457670696,664.2299024390244,576.5070487804878,576.5739446921834
273,0.925,4,1,0.9251633127423923,0.4003469940163531,620.1080921052632,583.0675131578947,583.3357498963117
274,0.925,5,1,0.9251208135440128,0.5150968247356208,587.3444027777778,750.6535138888889,750.5349035144468
275,0.925,6,2,0.925093533560666,0.5611286757401471,570.1390746268656,818.0311492537313,817.6067804766199
276,0.925,7,1,0.9250370776318799,0.6163875611291232,548.9016323529412,898.1810588235294,898.1231421043931
277,0.925,8,2,0.9247441438029669,0.5683715386659021,672.7484698795181,828.0125421686747,828.1601777528309
278,0.925,9,1,0.9250323300596484,0.6780828778067156,629.7188076923077,988.7551153846155,988.0178693213127
279,0.925,10,3,0.9250158512526901,0.40367402489521825,677.3565063291139,588.2477594936709,588.1834846905231
280,0.925,11,3,0.9251852273465969,0.39683448543643185,547.372656716418,578.3894925373133,578.217760109677
281,0.925,12,1,0.9251242449616186,0.6565240122929096,571.1809428571428,956.5396571428571,956.6049770818969
282,0.925,13,1,0.9247841996117567,0.5435270400323275,657.021888888889,791.1038148148148,791.9598703749214
283,0.925,14,2,0.9251677304045848,0.6975861273798434,603.9446756756757,1017.0299324324324,1016.4355741753443
284,0.925,15,2,0.9252217314679927,0.7365352245382835,639.5479113924051,1072.702683544304,1073.187344859989
285,0.975,1,1,0.9751511143012114,0.528114990910074,636.0531333333333,769.5542266666668,769.5033529874037
286,0.975,2,2,0.9751245549294542,0.6882103630017176,601.1051408450704,998.6020422535211,1002.7743786971494
287,0.975,3,2,0.9750000775446268,0.4201107559979023,700.2700000000001,611.2545903614458,612.1330409677875
288,0.975,4,1,0.9751633086517433,0.42153335662274255,653.5271038961039,614.4442727272727,614.2058773189959
289,0.975,5,1,0.9751552852829928,0.49694901492985755,619.0159726027397,723.9352328767122,724.0921765794518
290,0.975,6,2,0.9752807496973046,0.549546138558608,600.9698358208955,800.9013582089552,800.7301506692808
291,0.975,7,1,0.9752586262822334,0.672361453821738,578.6073970588235,979.4643676470589,979.6813232734229
292,0.975,8,2,0.975015058542648,0.523603167591619,709.2254166666667,762.5636904761905,762.9292862947409
293,0.975,9,1,0.9752253703523289,0.6791411958011748,663.7930512820512,990.1837948717948,989.5599184191049
294,0.975,10,3,0.9751103845963659,0.3928353326616773,713.9392875000001,572.2412999999999,572.3906930461584
295,0.975,11,3,0.9751852159579542,0.3684882103993137,576.86,536.25975,536.9151005351456
296,0.975,12,1,0.9751597352564525,0.661627552571028,601.9788591549296,964.1285352112676,964.041219990569
297,0.975,13,1,0.9750308142811113,0.6422273819223832,692.6251463414634,937.3349512195122,935.7737088999737
298,0.975,14,2,0.975167733726358,0.7009619052920765,636.4899733333333,1021.12912,1021.3543370719016
299,0.975,15,2,0.9752850843361346,0.6933922624548944,674.0590253164557,1009.338493670886,1010.3247968308813
300,0.0245,21,3,0.024682601413433907,0.1380262493263913,16.287861111111113,618.0968611111111,616.3512476010212
301,0.0245,23,3,0.02450325725264149,0.17483865289535963,17.04544736842105,777.8801052631579,780.7357105394602
302,0.0245,24,3,0.02440628123267518,0.20738752941193242,17.04544736842105,926.9393421052631,926.0815469068718
303,0.0245,25,1,0.024339304780999892,0.16542368145963468,16.287861111111113,738.6697222222223,738.6934945199926
304,0.0245,26,2,0.024774717909346523,0.1774213788307423,19.696955555555558,791.3194666666667,792.2687802291273
305,0.0245,27,3,0.024901649480487346,0.22453359661405614,17.424230769230768,999.2492307692308,1002.6466927617715
306,0.0245,29,1,0.02494056486745529,0.22582261699427325,18.939372093023255,1013.3685348837209,1008.402766866569
307,0.07500000000000001,21,3,0.07475312682576099,0.17236651992061092,43.181828571428575,770.8852857142857,769.696489734301
308,0.07500000000000001,23,3,0.07483437784645944,0.19325050895477924,45.83331578947368,861.4919210526316,862.9531909698574
309,0.07500000000000001,24,3,0.0745382074212225,0.22678065456326654,45.83331578947368,1012.0086842105263,1012.6808491427985
310,0.07500000000000001,25,1,0.07440883375256063,0.2007292870803619,43.560611111111115,895.3225555555556,896.3494054633329
311,0.07500000000000001,26,2,0.07488736297953176,0.20880632195435658,53.40909090909091,934.0073409090909,932.4171139303754
312,0.07500000000000001,27,3,0.07536036785061362,0.3069068499195101,46.5908947368421,1373.3536842105264,1370.4814900669815
313,0.07500000000000001,29,1,0.07541564604663334,0.24849059365960333,51.136380952380954,1104.801119047619,1109.625800647837
314,0.125,21,3,0.12482365404404511,0.20047698561322752,70.07575,894.0828611111111,895.22276234437
315,0.125,23,3,0.12516551377663232,0.20963003196356703,74.62121052631578,937.0607894736842,936.0953613240124
316,0.125,24,3,0.12467014888542839,0.23041257187086317,74.62121052631578,1028.6601842105263,1028.8990451355583
317,0.125,25,1,0.12447837405673291,0.2339852814088212,70.83333333333333,1046.183111111111,1044.8528509643995
318,0.125,26,2,0.1249999646730037,0.22341586646196368,87.12122222222222,998.9214666666667,997.6555090044387
319,0.125,27,3,0.12516379483101958,0.3297491135736202,75.37878947368422,1470.9282894736843,1472.4827961225408
320,0.125,29,1,0.12529690010543212,0.26813220089431317,82.95454761904762,1199.2115000000001,1197.3346906820454
321,0.175,21,3,0.17489419045629218,0.23731476963973808,96.96968571428572,1062.4601142857143,1059.7205608023005
322,0.175,23,3,0.1748343990962918,0.20951355311420466,103.03032432432433,935.3237837837838,935.5752292152723
323,0.175,24,3,0.1748020954415205,0.24292261070214685,103.40910526315788,1082.956894736842,1084.762173191481
324,0.175,25,1,0.17454790869459944,0.24887126254799277,98.10605555555556,1110.1754444444443,1111.3256638653538
325,0.175,26,2,0.17511256569914158,0.2261757319870685,120.83331818181819,1008.3140681818182,1009.9795891552144
326,0.175,27,3,0.17496721675290702,0.33261405867162125,104.16668421052631,1486.612,1485.2761053233564
327,0.175,29,1,0.1751781292801633,0.27439045639213655,114.77271428571427,1225.0566666666666,1225.2807053184933
328,0.225,21,3,0.22496471816710997,0.24687624936891797,123.8636388888889,1101.5701666666666,1102.4170043320823
329,0.225,23,3,0.22450328179080942,0.23007507932784096,131.4393947368421,1028.455894736842,1027.3919843339866
330,0.225,24,3,0.22493402672195395,0.2447466296220472,132.19697368421052,1095.1051578947367,1092.9072640159802
331,0.225,25,1,0.22461746033138322,0.25673236142444517,125.37877777777778,1145.3515,1146.4291179087868
332,0.225,26,2,0.22522521143666085,0.20761147190892318,154.54546666666667,928.0817333333333,927.0815540655445
333,0.225,27,3,0.2247706234992387,0.3060329501895782,132.95455263157896,1368.046605263158,1366.5791222822274
334,0.225,29,1,0.22505936260223905,0.2758248184396774,146.59090476190477,1231.6414523809524,1231.6857974066133
335,0.275,21,3,0.27503525999722805,0.2817706467293043,150.75757142857142,1255.5188571428573,1258.2366795918347
336,0.275,23,3,0.27483440238462736,0.22413412638449814,160.22726315789475,1004.4327105263158,1000.8628728320906
337,0.275,24,3,0.2750659580023875,0.24002341991721643,160.98484210526317,1069.628894736842,1071.8159411084825
338,0.275,25,1,0.2746870006355555,0.2955001817334969,152.65152777777777,1321.14025,1319.5454239076016
339,0.275,26,2,0.2753378134637998,0.20928222619054743,188.2575681818182,938.1299772727272,934.5422471651502
340,0.275,27,3,0.2745740403626076,0.35061362046776684,161.74242105263158,1560.4616578947368,1565.6525005631624
341,0.275,29,1,0.27494063739776087,0.2760062037542335,178.40909523809523,1233.221761904762,1232.4957669991277
342,0.32499999999999996,21,3,0.32510579378262855,0.3044100776770014,177.65152777777777,1360.3076944444445,1359.3322434986217
343,0.32499999999999996,23,3,0.32516552297844525,0.2377861067913162,189.01515789473683,1057.9580263157895,1061.8252998851463
344,0.32499999999999996,24,3,0.32519788419093476,0.25502265363995474,189.77273684210525,1137.0274210526316,1138.7944793444083
345,0.32499999999999996,25,1,0.3247565409397278,0.2942291533752697,179.92425,1316.6460555555557,1313.869692529311
346,0.32499999999999996,26,2,0.32488735171826966,0.21093005096720352,221.5909090909091,936.5274772727273,941.900549385753
347,0.32499999999999996,27,3,0.32503275393362646,0.4168073585069202,190.90907692307692,1865.5618717948719,1861.2382548882742
348,0.32499999999999996,29,1,0.3248218707198366,0.2855340988570173,210.22728571428573,1274.5224285714287,1275.0422395887413
349,0.375,21,3,0.37517632362775927,0.28428688730346174,204.54545714285715,1271.0948857142855,1269.4728612943375
350,0.375,23,3,0.37549664868438154,0.2397904077625452,217.80302631578945,1071.5411842105264,1070.7754337199337
351,0.375,24,3,0.3753298103794821,0.27201314007355165,218.5606052631579,1218.5376578947369,1214.664884878157
352,0.375,25,1,0.3748260755775943,0.3005782480470455,207.19697222222223,1337.0858055555555,1342.221346226951
353,0.375,26,2,0.3749999967884549,0.23547683910086975,255.30304444444445,1052.716888888889,1051.5133481440996
354,0.375,27,3,0.3754914704878743,0.36390354932465796,220.07576315789476,1623.543447368421,1624.9981994534057
355,0.375,29,1,0.3747030998945678,0.2950691154719561,242.04545238095238,1320.0460714285714,1317.6205130345174
356,0.42500000000000004,21,3,0.42524685790569344,0.2968181942632688,231.43938888888886,1323.364111111111,1325.4309614125561
357,0.42500000000000004,23,3,0.4251655252996233,0.27796927449341147,246.2121081081081,1243.201027027027,1241.261788716926
358,0.42500000000000004,24,3,0.4254617467518019,0.29301005061185725,247.34847368421052,1307.9929210526316,1308.4258330254108
359,0.42500000000000004,25,1,0.4248956102154608,0.33305530761266067,234.46969444444443,1488.7823888888888,1487.2464865851784
360,0.42500000000000004,26,2,0.4251125994829279,0.2525831599071483,289.0151363636364,1127.6325454545456,1127.9010078991714
361,0.42500000000000004,27,3,0.42529488735124316,0.3692573837378978,248.86363157894735,1646.253657894737,1648.905554294632
362,0.42500000000000004,29,1,0.4245843539533667,0.3031794582269586,273.86361904761907,1351.441261904762,1353.8369566451595
363,0.475,21,3,0.47531738134788565,0.3399082034178324,258.33334285714284,1521.6281714285712,1517.847846107811
364,0.475,23,3,0.47483440647432207,0.31164239251609127,274.6212105263158,1391.0283157894737,1391.6278850586223
365,0.475,24,3,0.4749340660120489,0.29040670435623933,275.7575675675676,1295.390135135135,1296.800684038038
366,0.475,25,1,0.47496515051963306,0.34477170818917446,261.7424166666667,1542.0572777777777,1539.565651584374
367,0.475,26,2,0.4746621414911518,0.280048126576973,322.3484772727273,1248.312431818182,1250.544827860091
368,0.475,27,3,0.4750983193901677,0.38979108239942406,277.65152631578945,1746.2553684210525,1740.5980464811544
369,0.475,29,1,0.4750594351325447,0.3087996043348544,306.0606279069767,1381.5149999999999,1378.933516771997
370,0.525,21,3,0.5246826954873766,0.34007047214429637,284.84848571428574,1513.9080285714288,1518.572451264372
371,0.525,23,3,0.5251655475166133,0.3613128141613551,303.4091052631579,1612.1054736842107,1613.4293648447826
372,0.525,24,3,0.5244063728866267,0.3398919420885214,304.16668421052634,1516.3684210526317,1517.7752317271593
373,0.525,25,1,0.5250346794911939,0.36416958759988977,289.0151666666667,1625.9334722222222,1626.1861837944205
374,0.525,26,2,0.524774782140249,0.3326321726479863,356.0606222222222,1487.9883777777777,1485.356992632735
375,0.525,27,3,0.5249017362535365,0.43136566956365163,306.43939473684213,1927.0215789473682,1926.2478688317904
376,0.525,29,1,0.5255344956714496,0.3253831141752472,338.2575714285714,1451.0315952380952,1452.9865829794226
377,0.575,21,3,0.5747532282877096,0.39291602774894296,311.7424166666667,1756.4480833333334,1754.5523774454514
378,0.575,23,3,0.5754966732225495,0.3932295134757504,332.19697368421055,1754.0507631578948,1755.9522366734302
379,0.575,24,3,0.5745382990751741,0.3764335228453272,332.9545526315789,1685.046894736842,1680.9503451471567
380,0.575,25,1,0.575104225461672,0.3913295669687088,316.2878611111111,1744.8489722222223,1747.468093941846
381,0.575,26,2,0.574887381748302,0.36976021388536046,389.77272727272725,1651.772,1651.1509242168934
382,0.575,27,3,0.5747051429998683,0.48973249577789746,335.22726315789475,2180.2660789473684,2186.882830161453
383,0.575,29,1,0.5754157248461808,0.352492971166625,370.0757380952381,1574.6200714285715,1574.0446734547254
384,0.625,21,3,0.6248237532075029,0.44355823442760606,338.6363714285714,1973.1059999999998,1980.6933283152553
385,0.625,23,3,0.6251655473508148,0.46544440388357805,360.6060540540541,2085.981702702703,2078.4252301471806
386,0.625,24,3,0.6246702354474938,0.44232528759942863,361.7424210526316,1976.043552631579,1975.1876486385158
387,0.625,25,1,0.6251737544332326,0.43486782499074766,343.56061111111114,1932.833611111111,1941.8866178184337
388,0.625,26,2,0.6249999958708706,0.42176471303216545,423.48484444444443,1878.9399777777778,1883.3751430624231
389,0.625,27,3,0.6245085497462001,0.5711316918956403,364.01515789473683,2559.2694210526315,2550.368010159734
390,0.625,29,1,0.6252969913470133,0.39586805862772034,401.8939523809523,1767.2751904761906,1767.7345650653483
391,0.675,21,3,0.6748942866645478,0.5389854784866982,365.53030555555557,2411.4129722222224,2406.820251404098
392,0.675,23,3,0.674834415676135,0.5152761900154895,389.01515789473683,2296.632289473684,2300.947277239554
393,0.675,24,3,0.6748021616360411,0.5242316569112888,390.5302894736842,2336.0867105263155,2340.9375922775507
394,0.675,25,1,0.6752432947374049,0.50049337449197,370.8333333333333,2246.4676944444445,2234.9351466814655
395,0.675,26,2,0.6751126295129602,0.43359973762704607,457.1969772727273,1939.0643636363636,1936.2240193453247
396,0.675,27,3,0.6749672657816255,0.7083619791871384,393.18182051282054,3158.521512820513,3163.164917947541
397,0.675,29,1,0.6751782371111229,0.4431011593716521,433.712119047619,1976.7372380952384,1978.652276107002
398,0.725,21,3,0.7249648168380342,0.5544979798533147,392.42422857142856,2477.8920857142857,2476.090767826792
399,0.725,23,3,0.7251655413820712,0.5837618793208625,417.80302631578945,2606.958973684211,2606.767657436696
400,0.725,24,3,0.7249340878245885,0.5478156118555905,419.31818421052634,2451.0933684210527,2446.2508940895364
401,0.725,25,1,0.7253128293752715,0.5555530029582255,398.10605555555554,2470.666916666667,2480.8019355223073
402,0.725,26,2,0.7252252242828414,0.41776335322873986,490.9090888888889,1868.181711111111,1865.50721490399
403,0.725,27,3,0.7254259899885039,0.8413129129858736,422.34847368421055,3751.5483947368425,3756.8525267645914
404,0.725,29,1,0.725059466285854,0.47544286066583713,465.53030952380954,2122.3780238095237,2123.07297897688
405,0.775,21,3,0.7750353392951589,0.5362432854146831,419.31819444444443,2395.7994722222224,2394.575086956409
406,0.775,23,3,0.7754966670880075,0.5358927185628664,446.59089473684213,2388.5743684210524,2393.0096432995733
407,0.775,24,3,0.7750660241969081,0.48554488476525814,448.1060526315789,2169.6062894736842,2168.183203933078
408,0.775,25,1,0.7753823810120553,0.5905874615302182,425.37877777777777,2640.0468888888886,2637.2470490804662
409,0.775,26,2,0.7753378284788159,0.3661036895629853,524.6211818181818,1631.186840909091,1634.822846485461
410,0.775,27,3,0.7752294220274285,0.8764623195935439,451.1363684210526,3921.602289473684,3913.810936638088
411,0.775,29,1,0.7749406954605853,0.5120888326990667,497.34847619047616,2291.998380952381,2286.7142478837973
412,0.825,21,3,0.8251058804685654,0.4339535950462802,446.21211428571434,1937.9785428571427,1937.8041569125069
413,0.825,23,3,0.8251655536511553,0.41582173124261507,475.0,1859.732837837838,1856.836971820823
414,0.825,24,3,0.8251979758448864,0.373364909523207,476.8939473684211,1662.4146578947368,1667.247562823329
415,0.825,25,1,0.8254519213162275,0.618960947363937,452.6515277777778,2768.0873888888887,2763.947828662243
416,0.825,26,2,0.8248874042708262,0.310285640719204,557.9545454545455,1386.1762045454545,1385.5693587509274
417,0.825,27,3,0.8250328388907974,0.683512692542105,479.92423684210524,3056.0124736842104,3052.2013229762383
418,0.825,29,1,0.8248219495193839,0.42811945075068486,529.1666428571428,1908.6608095238096,1911.7519955821542
419,0.875,21,3,0.8751764034182238,0.3875800770583641,473.10605555555554,1730.6832222222222,1730.7248817239763
420,0.875,23,3,0.8748343993173564,0.3477933963466791,503.40907894736836,1550.9312894736843,1553.0588912748563
421,0.875,24,3,0.8753298663902305,0.33714820130115625,505.6817894736842,1507.4925263157895,1505.5231560122902
422,0.875,25,1,0.8755214616203999,0.5206064029337555,479.92425000000003,2325.456055555556,2324.7491511453177
423,0.875,26,2,0.8750000206456472,0.2682947890934054,591.6666666666666,1198.4779333333333,1198.0607224321272
424,0.875,27,3,0.8748362001104619,0.5374151845647375,508.7121052631579,2391.2660789473684,2399.808160424127
425,0.875,29,1,0.8747032077255273,0.328461170280436,560.9848571428572,1467.1054047619048,1466.7315317111152
426,0.925,21,3,0.925246932278287,0.3436443329501213,500.0,1534.6770285714285,1534.531398038429
427,0.925,23,3,0.9251655608081207,0.32556525008683806,532.1969736842105,1453.4497894736842,1453.799904335975
428,0.925,24,3,0.9254618384057534,0.3432847155556647,534.4697105263158,1534.938605263158,1532.925539509243
429,0.925,25,1,0.9255909452615144,0.4866818104205619,507.19694444444445,2172.3359444444445,2173.2601045189876
430,0.925,26,2,0.9251126332667142,0.3313407581108173,625.3787954545455,1485.6376590909092,1479.5902275062556
431,0.925,27,3,0.9246396574419793,0.39502404064489793,537.5,1767.4465,1763.9656331466076
432,0.925,29,1,0.924584453489637,0.32517460969497514,592.8030238095238,1452.7076904761905,1452.0555137286585
433,0.975,21,3,0.9753174675412885,0.32990302993735326,526.8939166666667,1470.81625,1473.1701041040014
434,0.975,23,3,0.9754966916261754,0.3126059180589868,560.9848421052632,1398.627157894737,1395.930473684752
435,0.975,24,3,0.9755937645943007,0.3420079670466611,563.2575789473684,1519.8004473684211,1527.2242650035778
436,0.975,25,1,0.9756605308961327,0.46379527543653915,534.4696944444445,2074.514777777778,2071.0611064334134
437,0.975,26,2,0.9752252563982926,0.3698833647857726,659.0909111111112,1645.149311111111,1651.7008501294115
438,0.975,27,3,0.9750983751635774,0.4162446828073673,566.6666666666666,1856.465769230769,1858.7256468075166
439,0.975,29,1,0.9750595202013339,0.36593944585544885,625.0,1632.2968139534885,1634.0894221220174
