,bin_center,tail,Phase,intensity_norm,dnorm,normalized intensity,Distance_(microns),Gray_Value,Gray_Value_smooth
106,0.375,2,2,0.39473430436690765,0.3749111853585313,0.4212965893335593,232.1856,883.3138571428572,883.7514504521272
107,0.375,3,2,0.39712855901035626,0.374999987854456,0.311288913777933,270.40993975903615,652.9438554216867,652.9889774234676
108,0.375,4,1,0.6453833930631968,0.3751633280823262,0.37819661914186875,252.4991168831169,793.7174805194805,793.340889019377
109,0.375,5,1,0.556681816390169,0.37508624001230756,0.4012248198679943,239.17520833333336,841.0758194444445,841.6470142249223
110,0.375,6,2,0.5202041814147865,0.37490639153901845,0.5492598702215177,232.15104545454545,1153.9951515151515,1152.1792942859392
111,0.375,7,1,0.5648710694647004,0.37481535770822083,0.5181849716533613,223.44860294117646,1088.3220147058823,1086.993656952147
112,0.375,8,2,0.43765552834837423,0.3750752079786492,0.33932291336309445,273.90473493975907,711.9093373493976,711.7957383197568
113,0.375,9,1,0.6721154954089255,0.3748391428817787,0.5493131880535778,256.21232051282055,1151.7999743589744,1152.291138797884
114,0.375,10,3,0.6549986481928151,0.37492135040934277,0.44613702793678,275.6362405063291,935.9193417721518,935.8590967072037
115,0.375,11,3,0.5954146282454642,0.37481476618577886,0.3796205593566302,222.79332835820895,795.8734179104478,796.3278802792471
116,0.375,12,1,0.5889729671329544,0.3750886911413042,0.5459854118882193,232.62245714285714,1145.1012142857144,1145.3104817325898
117,0.375,13,1,0.521235958772664,0.3748458184235025,0.63346802504544,267.35198765432096,1328.1893209876544,1328.8222599535716
118,0.375,14,2,0.6577651053744614,0.37516772462223874,0.502886334331226,245.94637333333333,1055.8749866666667,1054.9017927745483
119,0.375,15,2,0.5347886035258971,0.3751583571768313,0.6200613897697383,260.36240506329113,1300.3224936708862,1300.6992376681876
120,0.42500000000000004,1,1,0.4353495361486626,0.4251174622349477,0.3962462167987281,278.27322666666663,831.2713466666667,831.20342698713
121,0.42500000000000004,2,2,0.40380973361229583,0.4250177855593647,0.42507172442188096,262.9834929577465,892.0680704225352,891.67052977635
122,0.42500000000000004,3,2,0.33078062426644894,0.4253048960164379,0.2851263235113116,306.4500487804878,597.6223536585367,598.1078611716453
123,0.42500000000000004,4,1,0.565672519160264,0.42516331274239233,0.34956217949374285,285.91809210526316,732.8583026315789,733.2745884306496
124,0.42500000000000004,5,1,0.5121937600151206,0.4251207183972038,0.3870791333490488,270.8467808219178,812.4344109589041,811.9736883654971
125,0.42500000000000004,6,2,0.3626498709217239,0.4247191218039888,0.44272192958943074,262.7517462686567,927.9903582089552,928.6952643992307
126,0.42500000000000004,7,1,0.4749072687564978,0.4250369312208285,0.47865833604016467,253.15438235294118,1003.5326764705882,1004.0788590661422
127,0.42500000000000004,8,2,0.4233918256878853,0.4250451528299905,0.3327798626297269,310.163265060241,698.1444457831326,698.0704181477076
128,0.42500000000000004,9,1,0.610736797412605,0.42503220205969794,0.5085382900256535,290.28660256410257,1068.5422692307693,1066.7578679702742
129,0.42500000000000004,10,3,0.5018582418404148,0.42501586731025975,0.37452542565298386,312.2190125,784.8016749999999,785.6398473949366
130,0.42500000000000004,11,3,0.56337887060947,0.4248147768383365,0.3673986437413509,252.28067647058822,770.8466176470588,770.690037662499
131,0.42500000000000004,12,1,0.453322651010374,0.42512416734357866,0.48383063756672134,263.42033802816906,1015.0329577464788,1014.9287664520554
132,0.42500000000000004,13,1,0.42456637576863665,0.42478418896414183,0.5594597660173248,302.7368271604938,1175.2422839506173,1173.5755574701827
133,0.42500000000000004,14,2,0.5704183980279635,0.4251676958027798,0.46936299404566434,278.49164864864866,984.0948783783783,984.5800732272086
134,0.42500000000000004,15,2,0.49868563931231175,0.425221730447849,0.5952855537350209,294.8735189873418,1248.6673670886075,1248.7271078522733
135,0.475,1,1,0.4013835589367238,0.4751510845390612,0.38083403399549437,310.81855405405406,798.4192972972972,798.8733791020112
136,0.475,2,2,0.39030049519324395,0.47512440867497585,0.4194522436685952,293.7814,879.6613285714285,879.8825770792724
137,0.475,3,2,0.29417463022702456,0.47500003159225535,0.2706916975195238,342.0532962962963,568.3434567901235,567.8284286294642
138,0.475,4,1,0.47386179247231935,0.475163347512909,0.3165811245425964,319.33712987012984,664.6394155844156,664.0904177336492
139,0.475,5,1,0.43060293038426756,0.4751552529885161,0.3611360287762435,302.5184027777778,757.0080694444445,757.5529860006475
140,0.475,6,2,0.3463984690235185,0.4749063757343647,0.4317327609325984,293.5825074626865,905.4755223880597,905.6433480400184
141,0.475,7,1,0.42783322928848816,0.47525849368354545,0.4579758127336144,282.86016176470594,961.3711029411764,960.6932479932215
142,0.475,8,2,0.37823044621006846,0.47501504971338276,0.3120634186498094,346.42180722891567,654.535421686747,654.6136518719026
143,0.475,9,1,0.5042201531638875,0.47522530320481404,0.437777497612323,324.36091025641025,916.0519871794872,918.3233576663918
144,0.475,10,3,0.4810215586325721,0.47511037905927284,0.36478176422270253,348.80179746835444,764.7417215189873,765.2006244348195
145,0.475,11,3,0.5006493938452271,0.47518513560888764,0.34346681168310766,281.98645588235297,720.7405441176471,720.4883701699955
146,0.475,12,1,0.36495005546489434,0.4751596569483131,0.4433384449250856,294.2182571428571,929.9810285714285,929.988525099425
147,0.475,13,1,0.3819014159010655,0.47503081428111127,0.5267963438406532,338.34008536585367,1105.799512195122,1105.0576832309755
148,0.475,14,2,0.5548833235842063,0.4751677337263581,0.46340069045391385,311.0369733333333,972.3415866666668,972.0729830189051
149,0.475,15,2,0.37977512880984976,0.47528513432318065,0.5136826334433696,329.3846708860759,1078.3506075949367,1077.5491277908727
150,0.525,1,1,0.3651402849852297,0.5248488739108841,0.3643885197079864,343.1454189189189,764.9114054054055,764.3757176611556
151,0.525,2,2,0.26115302024503556,0.5248757178655191,0.36573035888910854,324.36089999999996,767.2180285714286,767.1904860514387
152,0.525,3,2,0.25149598201107354,0.525000038305177,0.25386247757896285,377.8749759036144,532.6664337349397,532.5258700306024
153,0.525,4,1,0.4220819169629508,0.5251633324286408,0.29798030325357105,352.7561052631579,625.0816578947368,625.0715810993895
154,0.525,5,1,0.3510117254552708,0.5248447250699418,0.3358287367448884,333.97158333333334,704.7405694444444,704.46602397443
155,0.525,6,2,0.26080538692245125,0.5250936296647406,0.3738548731689223,324.4132686567164,784.4531791044776,784.2332332770034
156,0.525,7,1,0.3508134812817077,0.5251108259875388,0.42413629627789545,312.3475223880597,888.1043731343284,889.7082874986505
157,0.525,8,2,0.37469200505155525,0.5249849465967751,0.31044026366906796,382.6803012048193,651.4569277108434,651.2087689346635
158,0.525,9,1,0.42795731587909963,0.5250965821433357,0.38711481633821354,358.2167142857143,812.9302857142857,812.0485403681698
159,0.525,10,3,0.4206548427359518,0.5248898366466093,0.33655304684539655,385.15448101265827,706.7297848101266,705.985405137505
160,0.525,11,3,0.4140681842968511,0.5251851666071687,0.3104353395077744,311.47382089552235,650.928223880597,651.1984395496278
161,0.525,12,1,0.3070711565391031,0.524840343051687,0.4168184189971069,324.79774285714285,874.6325142857143,874.3576181012129
162,0.525,13,1,0.28385636543454484,0.5252774211359192,0.4517350550064126,373.9433209876543,946.6754567901235,947.6020461345515
163,0.525,14,2,0.4387673048504608,0.5251677359408736,0.41883579583030367,343.58227027027027,878.7190810810811,878.5894579679119
164,0.525,15,2,0.3373100421162328,0.5250316227064975,0.48454075969314675,363.67734615384614,1016.0927307692309,1016.41838558289
165,0.575,1,1,0.3124966482949432,0.5748824603280618,0.3405012825755145,375.69072,713.9026,714.2675966898702
166,0.575,2,2,0.19887396398720833,0.5749822933693142,0.3398239423230866,355.1587887323944,713.2138309859155,712.8467439089833
167,0.575,3,2,0.18158173990026213,0.5753048960164379,0.22629360633667456,413.9150487804878,474.44135365853657,474.69480620394955
168,0.575,4,1,0.43094568506941366,0.5751633280823262,0.3011644238192114,386.1751168831169,631.7340909090909,631.7508926332201
169,0.575,5,1,0.3343364611081258,0.5748792166798771,0.3305265706963946,365.6431780821918,693.4491369863014,693.3437005221873
170,0.575,6,2,0.2206695713513355,0.5752808916937745,0.3467151070580852,355.2440447761194,726.6121940298508,727.3023008350275
171,0.575,7,1,0.3463903994862525,0.5749631323160428,0.4221929641705362,341.83486764705884,886.0200147058823,885.6317708306526
172,0.575,8,2,0.3484239505795312,0.5749548342555617,0.2983905724235114,418.93883132530124,625.870265060241,625.9322003951312
173,0.575,9,1,0.4115226027781794,0.5749678902681351,0.3761969609146856,392.07257692307695,789.4254487179487,789.1462173713649
174,0.575,10,3,0.32844996117286573,0.5749843533067831,0.29343614867075124,421.73725,615.4426249999999,615.5393339715447
175,0.575,11,3,0.35099740800104995,0.5751851816018015,0.2863732987583045,340.9611911764706,600.64225,600.7236340288409
176,0.575,12,1,0.25197010308932427,0.5748757868919243,0.39157119775987087,355.5956338028169,821.6144507042253,821.3966662369016
177,0.575,13,1,0.20868309415351524,0.5752157413423795,0.3941839333394718,409.32812345679014,825.9346543209876,826.8773867472975
178,0.575,14,2,0.28115665419550373,0.5751677382784177,0.3583454163409531,376.1275733333333,751.6340799999999,751.699134225491
179,0.575,15,2,0.2563978672996744,0.5747781206111565,0.4290143833931892,397.9700379746836,899.7527468354431,899.9410229935953
180,0.625,1,1,0.30419934910366414,0.6249160007939569,0.3367363535964016,408.236,706.4290540540541,706.3699266626725
181,0.625,2,2,0.18678145375768518,0.6250889256872091,0.33479378248832625,385.95667142857144,701.5750571428572,702.2950063385282
182,0.625,3,2,0.15154772568286085,0.6250000143601161,0.21445047043403206,449.5182839506173,449.9880617283951,449.8515276281164
183,0.625,4,1,0.36711414069478365,0.6251633127423922,0.27823429627766955,419.5940921052632,583.5534210526315,583.65049498712
184,0.625,5,1,0.2973065102607058,0.62491371122871,0.3187523076878323,397.3147638888889,668.801013888889,668.644896223102
185,0.625,6,2,0.20235529824652126,0.6250935974991616,0.3343310286113934,385.84472727272725,701.8352575757576,701.32429017254
186,0.625,7,1,0.2770643624733822,0.6251846975412324,0.3917337685613754,371.54064705882354,822.3315,821.7376900791741
187,0.625,8,2,0.3822127340235901,0.6249247163795851,0.3138901751252455,455.1973253012048,658.4980722891565,658.4456285022931
188,0.625,9,1,0.40064489237729345,0.625160953642774,0.3689707155420645,426.146858974359,773.8885384615385,773.9877637046047
189,0.625,10,3,0.2779528759741913,0.6250788845559931,0.26982267350850664,458.3200379746836,565.8165189873417,566.005481922421
190,0.625,11,3,0.27567857841273913,0.6251851691379783,0.2576385208913485,370.4485223880597,540.4580895522389,540.4468545312594
