,frame,x_x,y_x,object_RSPO,object_TopFLASH,x_y,y_y,background_RSPO,background_TopFLASH,RSPO_corrected,TopFLASH_corrected,channel_1_name,channel_2_name,filename,position,condition,time
417,38,1888,1872,273.10187866636966,2378.347788421079,2025,807,140.4525878072325,127.89371550209154,132.64929085913715,2250.454072918987,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,9.5
418,39,1931,1803,277.22155392193264,2429.5743669711146,2102,842,140.61614811514568,128.01272245736493,136.60540580678696,2301.56164451375,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,9.75
419,40,1884,1795,279.0241578178758,2553.950521026707,2080,863,140.96475334768942,128.94168461176704,138.05940447018637,2425.00883641494,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,10.0
420,41,1854,1795,274.2344991460607,2551.561000965323,2059,910,140.82124204846414,129.51461597485212,133.41325709759658,2422.046384990471,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,10.25
421,42,1832,1816,270.7395113982327,2468.2449444320687,2059,910,141.06002326675082,129.09786886463206,129.6794881314819,2339.147075567437,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,10.5
422,43,1845,1820,272.03242493997675,2444.071384371674,2084,944,141.42360337615406,128.9853716492166,130.6088215638227,2315.0860127224573,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,10.75
423,44,1819,1825,265.58815375857034,2300.941065815203,2084,957,141.47842875176357,129.37229276503058,124.10972500680676,2171.568773050172,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,11.0
424,45,1849,1867,267.5723620702458,2289.140120294052,2072,884,140.1105665701344,128.68985916190192,127.46179550011138,2160.45026113215,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,11.25
425,46,1858,1850,267.25556298111434,2384.350090344298,2084,867,140.3822182619242,128.27902774683795,126.87334471919011,2256.07106259746,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,11.5
426,47,1849,1850,263.3063290512611,2301.1946486473107,2089,867,139.87465656790673,128.39226751813075,123.4316724833544,2172.80238112918,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,11.75
427,48,1862,1876,261.7052300685627,2303.309150763595,2119,833,140.1529170070048,128.03772183856836,121.5523130615579,2175.2714289250266,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,12.0
428,49,1858,1867,260.0894779832182,2353.05242444494,2140,872,140.4620925224623,128.51852676913938,119.6273854607559,2224.5338976758,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,12.25
429,50,1858,1867,258.1919754461523,2403.384742951908,2114,876,140.01128684933542,128.02534590727953,118.18068859681688,2275.359397044628,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,12.5
430,51,1862,1876,258.35135268928985,2286.692829385411,2127,880,140.07975050122522,128.13942724189997,118.27160218806463,2158.5534021435114,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,12.75
431,52,1862,1876,256.7742382614292,2277.518304002376,2097,944,140.30271527932476,128.83700898492611,116.4715229821044,2148.68129501745,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,13.0
432,53,1905,1872,259.3364520680181,2413.3377639167347,2093,944,139.73483329620555,127.85926090938344,119.60161877181255,2285.4785030073517,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,13.25
433,54,1884,1893,255.96019900497512,2297.7277542635084,2084,953,139.64614737258978,128.30803692977898,116.31405163238534,2169.4197173337293,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,13.5
434,55,1884,1893,255.2683844459296,2271.8063661790547,2080,948,139.54696665924112,128.31813568971066,115.72141778668843,2143.488230489344,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,13.75
435,56,1884,1893,254.82923690007672,2276.0557164426623,2080,948,139.41526199846538,128.57040667310216,115.41397490161134,2147.48530976956,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,14.0
436,57,1892,1893,255.48766119650503,2276.3730600727704,2080,948,139.6343902378654,128.6986708249796,115.85327095863964,2147.6743892477907,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,14.25
437,58,1905,1902,256.2346971609614,2360.466671617039,2080,948,139.75478329744314,128.62602410831414,116.47991386351823,2231.840647508725,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,14.5
438,59,1901,1902,255.58473800153465,2321.5650602707856,2080,948,139.73441251454173,128.7468379495557,115.85032548699289,2192.8182223212298,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,14.75
439,60,1901,1902,254.7460953936784,2266.9420063859807,2084,940,139.3127645355313,128.11049231454666,115.43333085814707,2138.831514071434,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,15.0
440,61,1901,1902,253.22019256949085,2237.5739709413133,2080,940,139.09012153164525,127.71364570183908,114.1300710378456,2109.860325239474,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,15.25
441,62,1905,1897,252.87176059998515,2246.087225563724,2084,919,139.04445434518948,127.9509170565085,113.82730625479569,2118.1363085072157,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,15.5
442,63,1905,1897,252.9314373406599,2218.686517660454,2080,931,138.5566198856464,127.82710823989504,114.3748174550135,2090.8594094205587,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,15.75
443,64,1905,1897,252.01344026137969,2175.920521769264,2080,931,139.54332813544218,128.41063340016336,112.47011212593748,2047.5098883691,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,16.0
444,65,1905,1897,250.41741541050965,2108.1888814633303,2080,931,138.8104502363803,127.7442885077102,111.60696517412936,1980.44459295562,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,16.25
445,66,1905,1897,249.60488601767284,2108.383752877404,2080,948,139.1677433726888,127.67119625751836,110.43714264498404,1980.7125566198852,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,16.5
446,67,1905,1897,247.3753372441276,2062.481052449197,2076,948,139.09556694141233,128.42251429420065,108.27977030271528,1934.058538154996,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,16.75
447,68,1905,1897,245.88651271008143,2000.025494418455,2076,948,139.29472042771218,127.95208039404966,106.59179228236924,1872.073414024405,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,17.0
448,69,1905,1897,243.7277047597832,1957.5528080988092,2067,957,139.28291378926264,128.0774238261429,104.44479097052051,1829.4753842726664,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,17.25
449,70,1905,1897,241.45055815450112,1909.5855300611368,2067,957,138.94861513328877,128.17148090393803,102.50194302121236,1781.414049157199,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,17.5
450,71,1905,1893,240.85257790648745,1836.1828420088607,1990,957,139.93294720427713,128.58837652533353,100.91963070221033,1707.5944654835275,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,17.75
451,72,1935,1919,249.001113833816,2046.1489567089925,2059,893,139.52907106259747,127.60387119130716,109.47204277121853,1918.545085517685,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,18.0
452,73,1935,1910,250.8358208955224,2011.340041088092,2059,893,139.7860448998787,127.32610578946066,111.04977599564369,1884.0139352986312,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,18.25
453,74,1935,1927,254.7766391920992,2071.747976535234,2025,820,139.13103636048612,126.35858023316254,115.64560283161308,1945.389396302072,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,18.5
454,75,1935,1915,256.4722160342566,1946.611494764981,2076,812,139.60159401995,126.52513551644762,116.87062201430658,1820.0863592485332,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,18.75
455,76,1935,1962,261.52355139724267,1945.4769683918717,2089,812,140.31390312120988,126.92292269993315,121.2096482760328,1818.5540456919384,RSPO,TopFLASH,Position 4_RSPO_TOPFLASH_max_background_corrected.csv,4,Control,19.0
456,1,1071,1487,317.1952921957377,3635.671344768694,1101,2026,143.92992747704264,131.36365436499096,173.2653647186951,3504.307690403703,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,0.25
457,2,1080,1504,309.07851290809634,3312.7436449592838,1277,2051,141.81022746961708,128.3854360040593,167.26828543847927,3184.358208955224,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,0.5
458,3,1050,1521,311.16554045691936,3392.494096680776,1277,2047,141.68874532808593,128.73659067844855,169.47679512883343,3263.757506002327,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,0.75
459,4,1050,1521,310.78359446548353,3409.0391079428728,1268,2047,141.65760748496325,129.13856092670974,169.12598698052028,3279.900547016163,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,1.0
460,5,1050,1517,307.5908517115913,3299.9287146357765,1268,2047,142.2424197420856,129.4501373728373,165.34843196950573,3170.47857726294,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,1.25
461,6,1054,1521,306.368282963293,3433.158807950298,1268,2047,142.02551917031758,129.30870523006857,164.3427637929754,3303.8501027202296,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,1.5
462,7,1007,1551,308.2422959827727,3357.609613623425,1268,2047,142.1127942377664,129.55201603920696,166.1295017450063,3228.057597584218,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,1.75
463,8,1007,1551,307.15935249127494,3362.527858221332,1345,2047,141.42204400881167,128.3769213633326,165.73730848246328,3234.1509368579987,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,2.0
464,9,1007,1551,308.98863889507686,3371.877503032103,1298,2064,141.5807529516596,128.48632459592585,167.40788594341726,3243.391178436177,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,2.25
465,10,1007,1551,312.4945669661642,3290.120096037226,1289,2056,141.67998316873346,128.8319101012351,170.81458379743074,3161.288185935992,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,2.5
466,11,1007,1551,312.76715922873194,3170.84299893567,1289,2056,142.05559268334943,129.06975074874384,170.7115665453825,3041.773248186926,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,2.75
467,12,1007,1551,310.5089725501844,3085.1232642756368,1289,2056,141.8099799509913,128.84054850127472,168.6989925991931,2956.2827157743623,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,3.0
468,13,1007,1551,311.70404197915894,3005.145243929606,1400,2060,140.9972277913913,127.11571495755057,170.70681418776763,2878.0295289720552,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,3.25
469,14,1007,1551,312.7171852181877,3032.887280017821,1400,2060,140.89539862874682,127.01279671295264,171.82178658944088,2905.8744833048686,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,3.5
470,15,1007,1551,312.5461745996386,3036.3431103190514,1400,2060,140.67914160540582,126.72815029330955,171.8670329942328,2909.6149600257418,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,3.75
471,16,1007,1551,312.9668820078711,2959.8005247394867,1400,2060,140.68127026558747,126.87423578624292,172.28561174228363,2832.926288953244,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,4.0
472,17,1007,1551,312.96019900497515,2929.75225860746,1400,2060,140.6236231776441,126.67379520308904,172.33657582733105,2803.078463404371,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,4.25
473,18,1007,1551,314.48575530308653,2972.282641518774,1400,2060,140.55998613895696,126.95685750352716,173.92576916412958,2845.325784015247,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,4.5
474,19,1029,1551,314.30397762431625,2937.0695279819806,1400,2060,140.56929283928616,127.09479963367244,173.73468478503008,2809.9747283483084,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,4.75
475,20,1029,1551,317.33452142273705,2953.016187718126,1400,2060,140.54501126209746,127.20902947946831,176.7895101606396,2825.8071582386574,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,5.0
476,21,1016,1551,318.3187544862751,2900.745352837801,1400,2060,140.65617187693374,127.40098017375809,177.66258260934137,2773.344372664043,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,5.25
477,22,1007,1551,316.88661171753176,2860.296898591619,1400,2060,140.39843073191258,127.48243855350115,176.48818098561918,2732.814460038118,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,5.5
478,23,1007,1551,316.66580035147643,2864.7982475681297,1400,2060,140.53288284943443,127.3553129873023,176.132917502042,2737.442934580828,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,5.75
479,24,1007,1551,312.06019652978887,2795.97935694661,1400,2060,140.43105368678994,127.40803445459272,171.62914284299893,2668.5713224920173,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,6.0
480,25,1007,1551,307.5782282616767,2869.785030073513,1571,2056,139.01482636568403,125.51394767456252,168.56340189599268,2744.2710823989505,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,6.25
481,26,1007,1551,303.2600678201035,2741.857652038316,1734,1987,141.57738669834904,127.91277443627634,161.68268112175443,2613.9448776020395,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,6.5
482,27,1007,1551,302.07482488057224,2755.214375881785,1738,1974,141.38679735650106,127.59332689784908,160.68802752407117,2627.621048983936,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,6.75
483,28,939,1508,304.853072943739,2850.952798198065,1738,1970,141.0353456597609,127.62520729684908,163.8177272839781,2723.3275909012154,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,7.0
484,29,939,1508,301.31306155788224,2825.6620875720896,1738,1957,140.79512883344472,127.6687210712606,160.51793272443751,2697.993366500829,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,7.25
485,30,939,1508,298.5945149872528,2698.17294126383,1738,1957,140.64349892329398,127.74765476102075,157.95101606395883,2570.4252865028093,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,7.5
486,31,939,1508,297.7518130739338,2670.4827108239897,1730,1957,140.35016459988614,127.39424766713697,157.40164847404768,2543.088463156853,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,7.75
487,32,939,1508,295.6723595950595,2728.0292319497044,1730,1957,140.16858493601643,127.61164327615651,155.50377465904307,2600.417588673548,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,8.0
488,33,943,1564,292.2084106829039,2682.4331823469715,1730,1957,139.86703299423283,127.39699512388307,152.34137768867106,2555.0361872230883,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,8.25
489,34,939,1543,290.8633944704339,2647.4653597683227,1730,1962,139.76386723100913,127.43585554813,151.09952723942476,2520.029504220193,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,8.5
490,35,947,1564,286.93383827132993,2599.675527833469,1764,1991,140.67367144377616,128.69193831835847,146.26016682755375,2470.983589515111,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,8.75
491,36,947,1564,284.738966857256,2523.1290809633424,1764,1991,140.523823667731,128.515853567981,144.215143189525,2394.6132273953613,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,9.0
492,37,947,1564,283.8374792703151,2546.0662359842577,1768,2013,140.50714091235366,129.1456894631321,143.33033835796144,2416.9205465211257,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,9.25
493,38,947,1564,282.46662211331403,2488.267938912403,1768,2021,140.314422910324,128.91643771193782,142.15219920299003,2359.351501200465,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,9.5
494,39,986,1645,275.0420286626569,2271.1340560877206,1764,2021,140.0266825078587,128.8597311947724,135.01534615479818,2142.274324892948,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,9.75
495,40,977,1641,274.84082077176305,2307.2601173238286,1764,2021,140.0598252518502,128.6912452662063,134.78099551991284,2178.5688720576222,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,10.0
496,41,960,1607,276.3976386723101,2323.17457488676,1764,2021,139.69196307022102,128.88698299547042,136.7056756020891,2194.2875918912896,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,10.25
497,42,969,1641,273.62127175069924,2362.1807628524048,1764,2021,139.75572386822108,128.94019950001237,133.86554788247815,2233.240563352392,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,10.5
498,43,905,1624,277.15026855770896,2358.3206851315563,1764,2021,139.6804534541224,129.12192767505755,137.46981510358654,2229.1987574564987,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,10.75
499,44,917,1637,273.1961337590654,2217.2055642187074,1764,2021,139.42951907131012,128.920001980149,133.76661468775526,2088.285562238558,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,11.0
500,45,917,1637,271.0659389619069,2249.3345461746,1764,2021,139.0634885275117,129.00141085616693,132.0024504343952,2120.333135318433,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,11.25
501,46,905,1620,271.7890646271132,2175.111804163263,1764,2021,138.97123833568477,128.7013935298631,132.81782629142842,2046.4104106334,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,11.5
502,47,862,1637,267.1535605554318,2173.62310338853,1764,2021,138.77270364594935,128.82215786737953,128.38085690948245,2044.8009455211509,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,11.75
503,48,862,1620,265.50191826934974,2120.010767060221,1764,2021,138.57439172297717,129.00039602980124,126.92752654637258,1991.01037103042,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,12.0
504,49,862,1620,264.4195440706913,2089.2093017499565,1764,2021,138.23217247097844,129.03254869928963,126.18737159971286,1960.1767530506668,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,12.25
505,50,862,1620,262.55545654810527,1994.4347664661768,1815,1979,139.95925843419718,131.21177693621445,122.59619811390807,1863.2229895299624,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,12.5
506,51,862,1620,259.7676047622584,1975.9029231949703,1815,1979,140.14898146085494,131.1775451102695,119.61862330140345,1844.7253780847009,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,12.75
507,52,862,1620,256.6383010321527,1915.561966287963,1815,1979,139.5837726788941,131.13861043043488,117.0545283532586,1784.423355857528,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,13.0
508,53,862,1620,255.2103165763224,1930.3266503304371,1875,1991,141.8058711418034,133.77047597831736,113.40444543451896,1796.55617435212,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,13.25
509,54,862,1620,253.16205044429597,1884.3576396623848,1862,1991,140.80329694809535,133.41390064602362,112.3587534962006,1750.943739016361,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,13.5
510,55,862,1620,251.6250835375362,1869.774188757704,1862,1991,140.844459295562,133.19058934184798,110.7806242419742,1736.583599415856,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,13.75
511,56,866,1620,250.03319224771664,1809.336922353407,1845,1974,140.09413133338285,132.2819484666221,109.9390609143338,1677.0549738867849,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,14.0
512,57,866,1620,247.5978564887008,1821.4088265141952,1845,1974,140.17187693373927,132.52347714165492,107.42597955496151,1688.8853493725403,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,14.25
513,58,853,1607,246.4093710551719,1741.4023167743374,1845,1974,139.87190911116062,132.36407514665478,106.53746194401128,1609.0382416276825,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,14.5
514,59,853,1620,244.00002475186255,1712.3311056657014,1845,1974,139.84030098264896,132.3486547362689,104.15972376921364,1579.9824509294326,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,14.75
515,60,845,1620,241.80564837504025,1686.85500358902,1841,1974,139.43684562263311,132.13120962352417,102.3688027524071,1554.7237939654958,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,15.0
516,61,845,1632,240.24212271973465,1644.3978366872109,1841,1974,139.28323556347615,132.0376723348432,100.9588871562585,1512.3601643523675,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,15.25
517,62,849,1637,239.2266528056236,1661.742902403406,1841,1974,139.3703621197495,132.1956634736764,99.85629068587411,1529.5472389297297,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,15.5
518,63,849,1637,237.71367045370164,1651.364421672731,1845,1991,139.5931783866736,132.34152619984653,98.12049206702804,1519.0228954728843,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,15.75
519,64,892,1718,237.4581074725873,1626.7391153684314,1845,1991,139.59746045889952,132.7311205168189,97.86064701368778,1494.0079948516125,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,16.0
520,65,794,1795,216.857057993614,1457.4891710601223,1879,2034,140.82587064676616,134.50931907626048,76.03118734684784,1322.979851983862,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,16.25
521,66,828,1773,225.0189351748719,1475.5132051186852,1875,2034,140.5345659760897,134.11380906413208,84.48436919878219,1341.399396054553,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,16.5
522,67,845,1778,225.9040865325116,1407.611321501943,1875,2034,140.64132075938716,134.1865795401104,85.26276577312441,1273.4247419618323,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,16.75
523,68,866,1778,229.79668820078712,1443.0770277963418,1849,2051,139.56471374470928,133.01594019950002,90.23197445607784,1310.0610875968418,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,17.0
524,69,862,1744,227.41600455434272,1362.7350313111062,1866,2009,140.1274968441375,133.5735996633747,87.28850771020521,1229.1614316477317,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,17.25
525,70,862,1744,227.66394396178316,1361.7569862132125,1871,2103,140.6338456968887,134.09435410014603,87.03009826489443,1227.6626321130664,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,17.5
526,71,862,1744,228.90178460929184,1392.7019380708398,1845,1983,139.2830870523007,132.28932452167027,89.61869755699115,1260.4126135491697,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,17.75
527,72,862,1778,226.6146877552536,1308.8375782777655,1862,2004,140.39105467686443,134.00116333754116,86.22363307838916,1174.8364149402244,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,18.0
528,73,866,1829,228.75324868196333,1380.9218336179797,1866,2004,141.08294349149773,134.12504640974234,87.6703051904656,1246.7967872082374,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,18.25
529,74,875,1829,232.3962030642806,1379.6784733051163,1866,2004,141.46889928467118,134.63802876166432,90.92730377960942,1245.040444543452,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,18.5
530,75,875,1829,236.7653770946264,1340.7322343506348,1866,2021,141.87492883839508,134.6071384371674,94.89044825623128,1206.1250959134677,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,18.75
531,76,875,1829,238.19063884557312,1385.4145689463132,1862,2021,142.3435558525779,134.46600331674958,95.8470829929952,1250.9485656295635,RSPO,TopFLASH,Position 5_RSPO_TOPFLASH_max_background_corrected.csv,5,Control,19.0
532,1,1832,1816,306.2581371748224,2754.245637484221,1050,1910,144.83297443132597,158.09499764857304,161.42516274349646,2596.150639835648,RSPO,TopFLASH,Position 6_RSPO_TOPFLASH_max_background_corrected.csv,6,Control,0.25
533,2,1871,1812,308.2301180663845,2785.7516645627584,1054,1872,145.14675379322293,171.27130516571373,163.08336427316155,2614.4803593970446,RSPO,TopFLASH,Position 6_RSPO_TOPFLASH_max_background_corrected.csv,6,Control,0.5
534,3,1892,1812,306.9090369050271,2842.88265141952,1088,1872,144.62847454270934,167.39568327516645,162.28056236231777,2675.486968144353,RSPO,TopFLASH,Position 6_RSPO_TOPFLASH_max_background_corrected.csv,6,Control,0.75
535,4,1931,1833,305.2542511323977,2906.295413479864,1088,1872,143.88893839261405,165.13081359372293,161.36531273978366,2741.1645998861413,RSPO,TopFLASH,Position 6_RSPO_TOPFLASH_max_background_corrected.csv,6,Control,1.0
536,5,1922,1829,304.7454023415262,2889.8322318754485,1088,1872,143.11559119823767,161.19180218311428,161.62981114328852,2728.6404296923342,RSPO,TopFLASH,Position 6_RSPO_TOPFLASH_max_background_corrected.csv,6,Control,1.25
537,6,1909,1859,301.1474468453751,2777.323036558501,1088,1872,142.8464394445682,158.3295958020841,158.3010074008069,2618.993440756417,RSPO,TopFLASH,Position 6_RSPO_TOPFLASH_max_background_corrected.csv,6,Control,1.5
