Distance_(microns),Gray_Value
352.648,2873.449
353.598,2861.720
354.549,2818.380
355.499,2732.046
356.450,2656.981
357.400,2583.902
358.351,2566.996
359.301,2675.471
360.252,2875.699
361.202,2975.979
362.153,3060.671
363.103,3107.932
364.054,3096.418
365.004,3193.157
365.955,3121.673
366.906,3061.625
367.856,3068.701
368.807,2985.044
369.757,2935.696
370.708,2893.642
371.658,2960.797
372.609,2979.456
373.559,2999.609
374.510,3016.764
375.460,2954.763
376.411,2880.243
377.361,2921.325
378.312,3068.747
379.262,3249.397
380.213,3225.042
381.163,3126.571
382.114,3068.770
383.065,3157.058
384.015,3421.691
384.966,3508.639
385.916,3513.578
386.867,3379.522
387.817,3160.828
388.768,3116.067
389.718,3244.109
390.669,3266.383
391.619,3461.540
392.570,3567.880
393.520,3605.640
394.471,3782.608
395.421,3914.558
396.372,4030.319
397.323,4008.693
398.273,3850.036
399.224,3603.196
400.174,3473.101
401.125,3587.134
402.075,3659.431
403.026,3724.843
403.976,3727.527
404.927,3860.060
405.877,3743.845
406.828,3727.713
407.778,3851.046
408.729,3895.748
409.679,4033.652
410.630,4083.761
411.581,4202.485
412.531,4356.059
413.482,4442.327
414.432,4312.046
415.383,4184.024
416.333,4133.245
417.284,4095.788
418.234,4312.329
419.185,4434.945
420.135,4764.604
421.086,4777.307
422.036,4770.818
422.987,4606.232
423.937,4387.644
424.888,4467.139
425.839,4646.397
426.789,4941.215
427.740,4929.598
428.690,4884.600
429.641,4849.369
430.591,4725.713
431.542,4682.938
432.492,4602.832
433.443,4689.813
434.393,4688.880
435.344,4699.031
436.294,4722.840
437.245,4617.958
438.195,4457.680
439.146,4240.282
440.096,4151.258
441.047,4412.324
441.998,4721.559
442.948,4725.552
443.899,4750.190
444.849,4702.558
445.800,4707.949
446.750,4711.311
447.701,4741.915
448.651,4921.126
449.602,5189.661
450.552,5318.335
451.503,5123.922
452.453,4936.082
453.404,4799.229
454.354,4616.817
455.305,4546.475
456.256,4454.259
457.206,4501.212
458.157,4608.456
459.107,4709.815
460.058,4866.204
461.008,5160.269
461.959,5189.680
462.909,5288.391
463.860,5336.767
464.810,5191.807
465.761,4947.193
466.711,4844.469
467.662,4824.584
468.612,4736.998
469.563,4405.095
470.514,4033.529
471.464,3852.955
472.415,3919.768
473.365,4077.217
474.316,4392.554
475.266,4731.052
476.217,5041.132
477.167,5064.684
478.118,4713.224
479.068,4522.403
480.019,4464.653
480.969,4293.520
481.920,4218.456
482.870,4223.445
483.821,4293.139
484.772,4502.618
485.722,4589.612
486.673,4492.697
487.623,4387.427
488.574,4196.127
489.524,4141.733
490.475,3961.062
491.425,3838.776
492.376,3755.623
493.326,3821.082
494.277,3950.661
495.227,3982.551
496.178,3893.159
497.128,3621.593
498.079,3362.341
499.030,3305.082
499.980,3318.209
500.931,3223.250
501.881,3000.183
502.832,2771.987
503.782,2813.356
504.733,3011.489
505.683,3120.700
506.634,3192.380
507.584,3239.553
508.535,3117.362
509.485,2875.032
510.436,2613.811
511.386,2428.811
512.337,2285.284
513.287,2242.319
514.238,2253.290
515.189,2264.134
516.139,2161.834
517.090,2000.533
518.040,1881.434
518.991,1788.214
519.941,1833.189
520.892,1860.096
521.842,1884.389
522.793,1966.295
523.743,1944.622
524.694,1975.709
525.644,1922.779
526.595,1797.847
527.545,1718.221
528.496,1563.756
529.447,1543.167
530.397,1529.061
531.348,1543.115
532.298,1471.710
533.249,1490.159
534.199,1483.486
535.150,1456.071
536.100,1436.199
537.051,1393.431
538.001,1417.904
538.952,1415.324
539.902,1379.064
540.853,1361.350
541.803,1422.958
542.754,1445.443
543.705,1457.523
544.655,1456.799
545.606,1381.452
546.556,1317.136
547.507,1344.700
548.457,1325.617
549.408,1298.763
550.358,1261.727
551.309,1225.857
552.259,1227.232
553.210,1279.735
554.160,1318.220
555.111,1308.582
556.061,1320.902
557.012,1435.535
557.963,1471.030
558.913,1527.079
559.864,1557.204
560.814,1499.333
561.765,1454.815
562.715,1415.823
563.666,1408.677
564.616,1447.480
565.567,1398.906
566.517,1308.341
567.468,1272.208
568.418,1277.933
569.369,1235.979
570.319,1236.570
571.270,1244.261
572.221,1298.366
573.171,1361.585
574.122,1402.997
575.072,1412.087
576.023,1279.847
576.973,1118.217
577.924,1095.078
578.874,1124.417
579.825,1097.337
580.775,1069.968
581.726,1061.538
582.676,1090.219
583.627,1128.161
584.577,1158.613
585.528,1140.813
586.479,1139.463
587.429,1159.269
588.380,1115.782
589.330,1041.821
590.281,962.241
591.231,865.087
592.182,819.910
593.132,838.958
594.083,871.827
595.033,905.989
595.984,931.368
596.934,963.846
597.885,915.697
598.835,783.537
599.786,687.894
600.736,654.866
601.687,625.132
602.638,676.610
603.588,698.648
604.539,698.407
605.489,749.242
606.440,758.557
607.390,739.719
608.341,715.935
609.291,653.527
610.242,586.148
611.192,540.043
612.143,515.139
613.093,540.882
614.044,495.421
614.994,537.978
615.945,541.872
616.896,506.100
617.846,482.058
618.797,502.024
619.747,543.566
620.698,616.113
621.648,543.297
622.599,584.819
623.549,567.923
624.500,558.445
625.450,591.904
626.401,601.032
627.351,622.081
628.302,664.279
629.252,691.626
630.203,694.616
631.154,617.184
632.104,589.188
633.055,581.676
634.005,568.295
634.956,583.775
635.906,618.195
636.857,632.338
637.807,630.220
638.758,619.714
639.708,624.777
640.659,654.967
641.609,659.834
642.560,708.449
643.510,705.357
644.461,702.760
645.411,660.272
646.362,621.521
647.313,624.028
648.263,634.381
649.214,622.165
650.164,613.404
651.115,603.237
652.065,607.088
653.016,640.847
653.966,644.639
654.917,655.656
655.867,650.561
656.818,610.415
657.768,649.977
658.719,668.585
659.669,606.393
660.620,628.265
661.571,621.380
662.521,614.424
663.472,631.347
664.422,646.522
665.373,604.665
666.323,564.608
667.274,563.993
668.224,568.194
669.175,570.288
670.125,554.447
671.076,576.693
672.026,543.338
672.977,563.032
673.927,564.737
674.878,563.617
675.829,610.664
676.779,636.839
677.730,645.325
678.680,629.280
679.631,578.675
680.581,562.878
681.532,589.308
682.482,540.179
683.433,548.576
684.383,519.036
685.334,503.967
686.284,475.561
687.235,482.018
688.185,478.332
689.136,489.342
690.087,469.459
691.037,495.378
691.988,479.476
692.938,415.976
693.889,398.891
694.839,399.003
695.790,413.717
696.740,402.478
697.691,397.178
698.641,381.896
699.592,340.458
700.542,315.562
701.493,270.448
702.443,225.984
703.394,167.513
704.344,128.152
705.295,126.611
706.246,140.643
707.196,155.273
708.147,184.310
709.097,208.355
710.048,234.745
710.998,252.317
711.949,276.121
712.899,303.593
713.850,283.588
714.800,292.618
715.751,335.093
716.701,307.043
717.652,313.962
718.602,310.785
719.553,299.586
720.504,291.910
721.454,291.597
722.405,265.660
723.355,291.251
724.306,301.425
725.256,300.399
726.207,305.362
727.157,298.322
728.108,313.974
729.058,306.861
730.009,319.534
730.959,338.898
731.910,341.937
732.860,350.436
733.811,344.598
734.762,373.284
735.712,369.456
736.663,369.052
737.613,376.631
738.564,379.922
739.514,372.800
740.465,366.522
741.415,366.199
742.366,343.592
743.316,314.495
744.267,295.343
745.217,302.344
746.168,313.980
747.118,301.671
748.069,299.286
749.020,288.171
749.970,294.563
750.921,313.983
751.871,309.322
752.822,313.587
753.772,301.081
754.723,317.288
755.673,315.268
756.624,300.974
757.574,320.217
758.525,317.658
759.475,321.110
760.426,332.068
761.376,408.987
762.327,344.961
763.278,345.182
764.228,364.461
765.179,350.556
766.129,406.508
767.080,401.900
768.030,375.694
768.981,377.406
769.931,365.640
770.882,346.751
771.832,347.347
772.783,342.332
773.733,364.742
774.684,350.729
775.634,326.825
776.585,352.375
777.536,357.704
778.486,365.384
779.437,360.471
780.387,360.482
781.338,369.098
782.288,373.080
783.239,340.373
784.189,340.331
785.140,326.881
786.090,321.571
787.041,323.374
787.991,330.870
788.942,285.136
789.892,289.191
790.843,272.187
791.793,254.022
792.744,262.180
793.695,258.560
794.645,234.758
795.596,261.363
796.546,263.699
797.497,254.038
798.447,222.508
799.398,205.260
800.348,174.582
801.299,201.363
802.249,133.786
803.200,103.705
804.150,84.256
805.101,46.650
806.051,37.097
807.002,55.670
807.953,91.095
808.903,111.185
809.854,139.726
