Distance_(microns),Gray_Value
854.056,2148.999
855.224,2169.189
856.392,2255.624
857.561,2301.538
858.729,2232.916
859.897,2213.860
861.066,2201.686
862.234,2206.737
863.402,2218.173
864.571,2348.016
865.739,2275.111
866.907,2347.176
868.076,2265.103
869.244,2194.156
870.413,2167.028
871.581,2203.937
872.749,2106.898
873.918,2205.001
875.086,2182.477
876.254,2195.869
877.423,2139.720
878.591,2083.782
879.759,2125.521
880.928,2109.083
882.096,2071.586
883.264,2059.726
884.433,2123.535
885.601,2101.983
886.769,2092.439
887.938,2112.157
889.106,2086.867
890.274,2092.144
891.443,2057.931
892.611,1980.011
893.779,2012.215
894.948,2021.544
896.116,1971.365
897.284,1993.164
898.453,2066.071
899.621,2023.090
900.789,2058.326
901.958,2013.627
903.126,1945.073
904.294,1767.531
905.463,1790.321
906.631,1925.151
907.799,2017.644
908.968,2061.934
910.136,1944.545
